MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,timestamp,clf_target,y_pred_proba,y_pred
2.5833,23.0,2.557640750670241,1.0455764075067024,804.0,2.155495978552279,33.81,-118.19,2020-12-02 20:00:00,1,0.84,1
3.4808,45.0,4.891191709844559,0.922279792746114,533.0,2.761658031088083,33.81,-118.2,2020-12-02 21:00:00,1,0.51,0
4.6458,46.0,5.759336099585062,1.053941908713693,742.0,3.078838174273859,33.81,-118.2,2020-12-02 22:00:00,1,0.82,1
5.3096,47.0,5.588095238095238,1.0404761904761906,1219.0,2.9023809523809523,33.81,-118.2,2020-12-02 23:00:00,1,0.94,1
2.8438,34.0,4.620967741935484,1.0698924731182795,1444.0,3.881720430107527,33.82,-118.21,2020-12-03 00:00:00,0,0.38,0
3.3214,43.0,4.436274509803922,0.9754901960784312,764.0,3.7450980392156863,33.81,-118.21,2020-12-03 01:00:00,0,0.21,0
3.0882,40.0,4.394673123486683,1.036319612590799,1807.0,4.375302663438257,33.81,-118.21,2020-12-03 02:00:00,0,0.21,0
3.5054,33.0,3.99375,0.971875,1157.0,3.615625,33.82,-118.21,2020-12-03 03:00:00,0,0.46,0
3.6086,30.0,3.916083916083916,1.0932400932400932,1779.0,4.146853146853147,33.82,-118.22,2020-12-03 04:00:00,0,0.41,0
4.9562,45.0,5.112359550561798,1.0337078651685394,394.0,4.426966292134831,33.82,-118.21,2020-12-03 05:00:00,0,0.45,0
4.3424,43.0,5.261780104712042,1.0418848167539267,723.0,3.7853403141361257,33.82,-118.21,2020-12-03 06:00:00,0,0.55,0
1.9311,17.0,4.231437598736177,1.052132701421801,3030.0,2.393364928909953,33.82,-118.22,2020-12-03 07:00:00,0,0.42,0
3.6923,45.0,5.084084084084084,1.012012012012012,1255.0,3.7687687687687688,33.81,-118.21,2020-12-03 08:00:00,0,0.28,0
3.8586,45.0,4.680412371134021,1.0257731958762886,1524.0,3.927835051546392,33.81,-118.21,2020-12-03 09:00:00,0,0.4,0
3.3988,38.0,4.558282208588957,1.1012269938650308,1345.0,4.125766871165644,33.81,-118.22,2020-12-03 10:00:00,0,0.37,0
3.7885,41.0,3.9672131147540974,0.907103825136612,602.0,3.289617486338798,33.81,-118.22,2020-12-03 11:00:00,0,0.46,0
2.7308,45.0,4.312267657992565,1.0185873605947957,1095.0,4.070631970260223,33.8,-118.21,2020-12-03 12:00:00,0,0.14,0
3.2778,41.0,4.5,1.0035971223021585,1053.0,3.787769784172662,33.8,-118.21,2020-12-03 13:00:00,0,0.32,0
3.7708,36.0,3.8130563798219583,1.029673590504451,1291.0,3.830860534124629,33.8,-118.22,2020-12-03 14:00:00,0,0.39,0
3.875,33.0,4.509090909090909,1.084090909090909,1764.0,4.009090909090909,33.8,-118.22,2020-12-03 15:00:00,0,0.42,0
2.3,28.0,5.046979865771812,1.0553691275167785,2537.0,4.256711409395973,33.79,-118.22,2020-12-03 16:00:00,0,0.13,0
2.3605,39.0,4.005012531328321,1.1478696741854637,1691.0,4.238095238095238,33.79,-118.21,2020-12-03 17:00:00,0,0.12,0
2.1397,32.0,3.5943060498220643,1.0907473309608542,2557.0,4.549822064056939,33.79,-118.21,2020-12-03 18:00:00,0,0.08,0
4.25,44.0,4.59271523178808,0.9271523178807948,984.0,3.2582781456953644,33.8,-118.21,2020-12-03 19:00:00,0,0.56,0
1.9848,38.0,3.8285714285714287,1.1333333333333333,1535.0,2.923809523809524,33.8,-118.19,2020-12-03 20:00:00,0,0.41,0
1.8109,29.0,3.805223068552775,1.192600652883569,2994.0,3.2578890097932534,33.79,-118.19,2020-12-03 21:00:00,0,0.2,0
2.9514,47.0,3.933333333333333,1.0,569.0,2.917948717948718,33.79,-118.2,2020-12-03 22:00:00,1,0.52,0
2.7183,48.0,3.9053803339517614,1.098330241187384,1807.0,3.352504638218924,33.79,-118.2,2020-12-03 23:00:00,1,0.6,0
3.0135,47.0,4.206270627062707,1.033003300330033,1388.0,2.2904290429042904,33.79,-118.2,2020-12-04 00:00:00,1,0.76,0
2.8988,52.0,4.153488372093023,1.0348837209302326,1090.0,2.5348837209302326,33.8,-118.2,2020-12-04 01:00:00,1,0.65,0
2.9943,41.0,3.828828828828829,1.0648648648648649,1604.0,2.89009009009009,33.8,-118.19,2020-12-04 02:00:00,1,0.63,0
2.5012,42.0,4.183729433272394,1.0475319926873858,2749.0,2.512797074954296,33.8,-118.2,2020-12-04 03:00:00,1,0.66,0
3.9792,45.0,5.457777777777777,1.1,1300.0,2.888888888888889,33.8,-118.2,2020-12-04 04:00:00,1,0.61,0
4.0074,52.0,4.367965367965368,0.935064935064935,614.0,2.658008658008658,33.8,-118.2,2020-12-04 05:00:00,1,0.65,0
2.0579,42.0,4.101604278074866,1.106951871657754,2114.0,3.768270944741533,33.8,-118.18,2020-12-04 06:00:00,0,0.18,0
2.1985,36.0,3.5403348554033487,1.1095890410958904,2635.0,4.010654490106545,33.8,-118.19,2020-12-04 07:00:00,0,0.09,0
1.6384,42.0,3.7673860911270975,1.0431654676258992,1631.0,3.911270983213429,33.79,-118.18,2020-12-04 08:00:00,0,0.18,0
1.7938,41.0,3.996219281663516,1.1568998109640831,2357.0,4.455576559546314,33.79,-118.19,2020-12-04 09:00:00,0,0.12,0
1.6792,43.0,3.255357142857143,1.0714285714285714,2339.0,4.176785714285714,33.79,-118.19,2020-12-04 10:00:00,0,0.11,0
1.7689,30.0,3.956584659913169,1.096960926193922,2951.0,4.270622286541244,33.8,-118.18,2020-12-04 11:00:00,0,0.11,0
1.55,36.0,3.1495016611295683,1.0066445182724253,1042.0,3.461794019933554,33.79,-118.17,2020-12-04 12:00:00,0,0.19,0
3.5,43.0,5.287081339712919,1.1220095693779903,1042.0,2.492822966507177,33.82,-118.18,2020-12-04 13:00:00,1,0.67,0
1.75,27.0,4.90625,1.375,315.0,3.28125,33.81,-118.18,2020-12-04 14:00:00,0,0.26,0
5.1806,9.0,4.41635687732342,1.0346964064436184,1530.0,1.895910780669145,33.8,-118.16,2020-12-04 15:00:00,1,0.75,0
3.233,25.0,4.633587786259542,1.0729431721798135,3010.0,2.553011026293469,33.79,-118.16,2020-12-04 16:00:00,1,0.9,1
3.5313,26.0,4.341530054644808,1.0382513661202186,883.0,2.412568306010929,33.8,-118.17,2020-12-04 17:00:00,1,0.86,1
3.0513,15.0,4.756916996047431,1.1640316205533596,1591.0,3.144268774703557,33.8,-118.18,2020-12-04 18:00:00,0,0.48,0
5.0424,45.0,5.540350877192982,0.975438596491228,687.0,2.4105263157894736,33.83,-118.12,2020-12-04 19:00:00,1,0.94,1
4.8917,45.0,5.918088737201365,1.129692832764505,797.0,2.720136518771331,33.83,-118.12,2020-12-04 20:00:00,1,0.84,1
4.1375,43.0,5.181208053691275,0.959731543624161,701.0,2.3523489932885906,33.82,-118.12,2020-12-04 21:00:00,1,0.87,1
3.2794,42.0,5.591760299625468,1.0374531835205991,671.0,2.51310861423221,33.82,-118.12,2020-12-04 22:00:00,1,0.67,0
5.5449,44.0,5.700704225352113,0.9859154929577464,815.0,2.869718309859155,33.82,-118.13,2020-12-04 23:00:00,1,0.92,1
4.3056,44.0,6.134020618556701,1.0549828178694158,779.0,2.676975945017182,33.82,-118.13,2020-12-05 00:00:00,1,0.84,1
5.5196,45.0,5.444444444444445,1.0123456790123455,1474.0,2.599647266313933,33.83,-118.13,2020-12-05 01:00:00,1,0.92,1
4.875,36.0,5.609561752988048,0.99601593625498,702.0,2.796812749003984,33.83,-118.1,2020-12-05 02:00:00,1,0.97,1
5.1171,36.0,6.6454545454545455,1.059090909090909,664.0,3.018181818181818,33.83,-118.11,2020-12-05 03:00:00,1,0.93,1
3.8162,36.0,5.274406332453826,1.029023746701847,887.0,2.340369393139841,33.82,-118.11,2020-12-05 04:00:00,1,0.83,1
4.6875,36.0,5.108504398826979,0.997067448680352,857.0,2.5131964809384164,33.82,-118.11,2020-12-05 05:00:00,1,0.93,1
4.4196,37.0,6.608465608465608,1.0687830687830688,517.0,2.735449735449736,33.83,-118.11,2020-12-05 06:00:00,1,0.91,1
4.918,36.0,6.169491525423729,1.0610169491525423,899.0,3.047457627118644,33.83,-118.11,2020-12-05 07:00:00,1,0.89,1
5.9265,36.0,6.199546485260771,1.0158730158730158,1308.0,2.9659863945578238,33.83,-118.09,2020-12-05 08:00:00,1,0.93,1
4.8462,36.0,5.752969121140143,0.997624703087886,1193.0,2.833729216152019,33.82,-118.1,2020-12-05 09:00:00,1,0.96,1
5.2713,36.0,5.884146341463414,1.079268292682927,915.0,2.789634146341464,33.82,-118.1,2020-12-05 10:00:00,1,0.98,1
5.3735,36.0,5.681818181818182,0.9744318181818182,956.0,2.715909090909091,33.83,-118.1,2020-12-05 11:00:00,1,0.98,1
7.6084,20.0,7.202517162471396,1.0720823798627002,2292.0,2.622425629290618,33.81,-118.08,2020-12-05 12:00:00,1,0.99,1
5.2299,36.0,5.603535353535354,0.9924242424242424,1042.0,2.6313131313131315,33.82,-118.09,2020-12-05 13:00:00,1,0.97,1
7.1937,36.0,5.7784615384615385,0.9938461538461538,846.0,2.603076923076923,33.81,-118.09,2020-12-05 14:00:00,1,0.99,1
3.7031,36.0,6.27683615819209,1.03954802259887,444.0,2.5084745762711864,33.81,-118.1,2020-12-05 15:00:00,1,0.73,0
5.1993,36.0,5.219512195121951,0.8902439024390244,451.0,2.75,33.81,-118.1,2020-12-05 16:00:00,1,0.85,1
3.9722,36.0,5.850467289719626,0.9766355140186916,558.0,2.607476635514019,33.81,-118.11,2020-12-05 17:00:00,1,0.84,1
4.3203,37.0,5.565826330532213,0.9719887955182072,1095.0,3.0672268907563027,33.82,-118.11,2020-12-05 18:00:00,1,0.87,1
5.2155,36.0,5.791666666666667,1.0297619047619049,871.0,2.5922619047619047,33.82,-118.1,2020-12-05 19:00:00,1,0.99,1
4.375,37.0,5.24179104477612,1.0298507462686568,836.0,2.495522388059701,33.82,-118.11,2020-12-05 20:00:00,1,0.94,1
4.6087,36.0,5.790067720090294,1.0338600451467268,1155.0,2.6072234762979685,33.81,-118.12,2020-12-05 21:00:00,1,0.96,1
4.2143,37.0,5.288235294117647,0.973529411764706,860.0,2.5294117647058822,33.81,-118.12,2020-12-05 22:00:00,1,0.91,1
4.7845,37.0,5.53551912568306,1.0874316939890711,493.0,2.6939890710382515,33.81,-118.13,2020-12-05 23:00:00,1,0.95,1
4.325,37.0,5.074380165289257,0.9793388429752066,572.0,2.363636363636364,33.81,-118.13,2020-12-06 00:00:00,1,0.92,1
5.1795,37.0,5.406360424028269,1.0247349823321554,711.0,2.512367491166078,33.82,-118.13,2020-12-06 01:00:00,1,0.98,1
3.7321,36.0,5.9375,1.0178571428571428,273.0,2.4375,33.82,-118.13,2020-12-06 02:00:00,1,0.81,1
5.395,34.0,5.45272206303725,0.982808022922636,928.0,2.659025787965616,33.81,-118.13,2020-12-06 03:00:00,1,0.97,1
4.6473,36.0,5.482758620689655,1.0094043887147337,855.0,2.6802507836990594,33.81,-118.13,2020-12-06 04:00:00,1,0.94,1
4.3438,36.0,5.829545454545454,1.0340909090909092,505.0,2.8693181818181817,33.8,-118.13,2020-12-06 05:00:00,1,0.89,1
4.4312,36.0,5.645283018867924,1.0226415094339625,743.0,2.8037735849056604,33.8,-118.13,2020-12-06 06:00:00,1,0.97,1
4.0893,41.0,4.805732484076433,1.035031847133758,821.0,2.6146496815286624,33.8,-118.13,2020-12-06 07:00:00,1,0.88,1
3.1042,44.0,5.06989247311828,1.0725806451612905,1167.0,3.1370967741935485,33.8,-118.15,2020-12-06 08:00:00,1,0.35,0
5.0447,36.0,5.953020134228188,1.0033557046979866,784.0,2.6308724832214767,33.81,-118.12,2020-12-06 09:00:00,1,0.98,1
4.6875,36.0,5.663265306122449,0.9897959183673468,721.0,2.452380952380953,33.81,-118.12,2020-12-06 10:00:00,1,0.96,1
2.7092,35.0,4.389952153110048,1.0406698564593302,774.0,1.8516746411483251,33.8,-118.12,2020-12-06 11:00:00,1,0.86,1
5.3701,36.0,5.957345971563981,0.971563981042654,530.0,2.5118483412322274,33.8,-118.12,2020-12-06 12:00:00,1,0.98,1
4.3897,36.0,6.022950819672131,1.0459016393442624,810.0,2.6557377049180326,33.8,-118.11,2020-12-06 13:00:00,1,0.93,1
5.587,36.0,5.913946587537092,1.0504451038575668,884.0,2.623145400593472,33.79,-118.11,2020-12-06 14:00:00,1,0.99,1
5.7942,36.0,6.008108108108108,1.0,1039.0,2.808108108108108,33.79,-118.11,2020-12-06 15:00:00,1,0.97,1
5.0795,36.0,5.334630350194552,0.9727626459143968,666.0,2.591439688715953,33.81,-118.09,2020-12-06 16:00:00,1,0.96,1
4.4831,36.0,5.2560975609756095,0.9817073170731708,838.0,2.554878048780488,33.8,-118.09,2020-12-06 17:00:00,1,0.94,1
4.66,36.0,6.0,1.0392857142857144,744.0,2.657142857142857,33.8,-118.11,2020-12-06 18:00:00,1,0.92,1
5.4602,35.0,5.84180790960452,1.0169491525423728,444.0,2.5084745762711864,33.8,-118.11,2020-12-06 19:00:00,1,0.96,1
6.2187,37.0,6.250922509225092,1.033210332103321,776.0,2.8634686346863467,33.81,-118.11,2020-12-06 20:00:00,1,0.93,1
5.62,36.0,6.228571428571429,1.031746031746032,786.0,2.4952380952380957,33.81,-118.1,2020-12-06 21:00:00,1,0.97,1
5.0574,37.0,5.530487804878049,1.0030487804878048,850.0,2.591463414634146,33.8,-118.1,2020-12-06 22:00:00,1,0.97,1
5.8491,36.0,6.671949286846276,1.0412044374009508,1911.0,3.028526148969889,33.79,-118.09,2020-12-06 23:00:00,1,0.93,1
5.7389,35.0,6.010767160161508,0.9959623149394348,2134.0,2.8721399730821,33.78,-118.1,2020-12-07 00:00:00,1,0.93,1
5.7368,35.0,6.2368421052631575,0.9973684210526316,996.0,2.6210526315789475,33.79,-118.1,2020-12-07 01:00:00,1,0.98,1
5.1805,36.0,5.945132743362832,1.0548672566371682,1522.0,2.6938053097345134,33.79,-118.1,2020-12-07 02:00:00,1,0.93,1
7.9767,16.0,7.065602836879433,1.00531914893617,1327.0,2.352836879432624,33.78,-118.11,2020-12-07 03:00:00,1,0.94,1
4.6133,29.0,5.5625,0.9924242424242424,1132.0,2.143939393939394,33.79,-118.13,2020-12-07 04:00:00,1,0.97,1
3.7232,31.0,4.360114777618365,1.06025824964132,1199.0,1.7202295552367288,33.78,-118.13,2020-12-07 05:00:00,1,0.9,1
5.3441,36.0,5.633484162895928,0.9547511312217196,508.0,2.2986425339366514,33.79,-118.13,2020-12-07 06:00:00,1,0.97,1
4.3317,43.0,4.729903536977492,0.9678456591639872,767.0,2.4662379421221865,33.79,-118.12,2020-12-07 07:00:00,1,0.86,1
4.1687,41.0,5.873333333333333,1.0466666666666666,738.0,2.46,33.79,-118.12,2020-12-07 08:00:00,1,0.94,1
5.0072,44.0,5.914835164835165,1.03021978021978,947.0,2.601648351648352,33.79,-118.13,2020-12-07 09:00:00,1,0.96,1
4.375,45.0,5.413551401869159,1.0467289719626167,1057.0,2.4696261682242997,33.79,-118.13,2020-12-07 10:00:00,1,0.92,1
4.6452,45.0,5.689138576779026,0.9850187265917604,681.0,2.550561797752809,33.79,-118.14,2020-12-07 11:00:00,1,0.95,1
3.7716,20.0,4.176360225140713,1.123827392120075,3625.0,2.2670419011882426,33.79,-118.13,2020-12-07 12:00:00,1,0.9,1
3.4211,43.0,4.615101289134438,0.9779005524861878,1230.0,2.265193370165746,33.8,-118.14,2020-12-07 13:00:00,1,0.79,0
3.7826,5.0,4.363207547169812,1.1709905660377358,1657.0,1.954009433962264,33.79,-118.15,2020-12-07 14:00:00,1,0.56,0
3.4833,23.0,4.259933774834437,1.1390728476821192,1478.0,2.447019867549669,33.79,-118.14,2020-12-07 15:00:00,1,0.83,1
3.1711,44.0,4.033783783783784,1.045608108108108,1461.0,2.4679054054054053,33.79,-118.14,2020-12-07 16:00:00,1,0.78,0
3.108,44.0,4.202,0.992,1038.0,2.076,33.78,-118.14,2020-12-07 17:00:00,1,0.81,1
3.0453,25.0,4.141382868937049,1.132094943240454,2297.0,2.370485036119711,33.79,-118.15,2020-12-07 18:00:00,1,0.84,1
2.0875,17.0,3.9014778325123154,1.0714285714285714,904.0,2.226600985221675,33.78,-118.15,2020-12-07 19:00:00,1,0.53,0
1.9808,14.0,3.2865384615384614,1.073076923076923,1939.0,3.728846153846154,33.78,-118.16,2020-12-07 20:00:00,0,0.29,0
2.0156,33.0,3.4304857621440537,0.9798994974874372,2074.0,3.474036850921273,33.78,-118.16,2020-12-07 21:00:00,0,0.25,0
2.4,25.0,3.520225776105362,1.110065851364064,3916.0,3.683913452492944,33.79,-118.16,2020-12-07 22:00:00,0,0.35,0
2.875,26.0,3.980494148244473,1.0975292587776333,2135.0,2.776332899869961,33.79,-118.16,2020-12-07 23:00:00,0,0.75,0
2.375,32.0,3.3503086419753085,1.037037037037037,3002.0,4.632716049382716,33.79,-118.17,2020-12-08 00:00:00,0,0.14,0
1.9318,30.0,2.443840579710145,0.9402173913043478,2646.0,4.793478260869565,33.79,-118.17,2020-12-08 01:00:00,0,0.33,0
1.2746,36.0,3.910138248847926,1.2672811059907834,1379.0,3.177419354838709,33.78,-118.18,2020-12-08 02:00:00,0,0.26,0
2.0186,27.0,3.5267857142857144,1.1383928571428572,1896.0,4.232142857142857,33.79,-118.18,2020-12-08 03:00:00,0,0.16,0
1.7589,28.0,3.5028735632183907,1.1724137931034482,1816.0,5.218390804597701,33.79,-118.17,2020-12-08 04:00:00,0,0.17,0
1.2206,20.0,3.9465408805031448,1.1320754716981132,1201.0,3.776729559748428,33.79,-118.18,2020-12-08 05:00:00,0,0.15,0
2.2543,29.0,3.136729222520107,0.9892761394101875,1398.0,3.74798927613941,33.78,-118.19,2020-12-08 06:00:00,0,0.35,0
2.137,37.0,3.852941176470588,1.157563025210084,1967.0,4.132352941176471,33.79,-118.19,2020-12-08 07:00:00,0,0.1,0
1.9387,30.0,3.655294117647059,1.1694117647058824,3543.0,4.168235294117647,33.79,-118.19,2020-12-08 08:00:00,0,0.18,0
2.8533,24.0,3.1690140845070425,1.0140845070422535,439.0,6.183098591549296,33.78,-118.19,2020-12-08 09:00:00,0,0.17,0
2.0675,25.0,3.1467991169977925,1.0684326710816776,3744.0,4.132450331125828,33.79,-118.2,2020-12-08 10:00:00,0,0.23,0
4.5938,33.0,0.8888888888888888,0.5,96.0,2.6666666666666665,33.79,-118.21,2020-12-08 11:00:00,0,0.63,0
2.1964,44.0,4.033333333333333,0.9666666666666668,153.0,5.1,33.79,-118.21,2020-12-08 12:00:00,0,0.14,0
1.7,48.0,2.86,0.82,222.0,4.44,33.79,-118.22,2020-12-08 13:00:00,0,0.21,0
5.0,21.0,3.0625,0.875,29.0,1.8125,33.76,-118.23,2020-12-08 14:00:00,0,0.67,0
1.3274,21.0,2.828689370485036,1.061919504643963,2924.0,3.017543859649123,33.78,-118.19,2020-12-08 15:00:00,1,0.42,0
0.9318,35.0,2.803339517625232,1.1001855287569573,914.0,1.6957328385899817,33.78,-118.19,2020-12-08 16:00:00,1,0.57,0
1.7064,46.0,3.2180579216354346,1.1090289608177173,1545.0,2.6320272572402046,33.78,-118.2,2020-12-08 17:00:00,1,0.49,0
1.9872,48.0,3.7896995708154506,1.0665236051502145,1908.0,4.094420600858369,33.78,-118.2,2020-12-08 18:00:00,1,0.13,0
2.3305,52.0,3.488859764089122,1.1703800786369594,3018.0,3.955439056356488,33.78,-118.2,2020-12-08 19:00:00,0,0.26,0
1.2321,35.0,3.062256809338521,1.1731517509727627,820.0,1.595330739299611,33.77,-118.19,2020-12-08 20:00:00,0,0.65,0
1.2864,40.0,2.5520702634880803,1.1279799247176914,1257.0,1.577164366373902,33.77,-118.2,2020-12-08 21:00:00,0,0.56,0
1.5076,24.0,3.192563081009296,1.0876494023904382,1566.0,2.0796812749003983,33.77,-118.2,2020-12-08 22:00:00,0,0.47,0
1.9797,22.0,2.8020050125313283,1.0952380952380951,1190.0,2.982456140350877,33.77,-118.2,2020-12-08 23:00:00,0,0.46,0
2.2344,52.0,4.337539432176656,1.4416403785488958,1089.0,3.435331230283912,33.77,-118.2,2020-12-09 00:00:00,1,0.21,0
2.7813,41.0,3.446428571428572,1.1785714285714286,1209.0,3.5982142857142856,33.77,-118.2,2020-12-09 01:00:00,0,0.36,0
2.225,42.0,2.438679245283019,1.099056603773585,995.0,4.693396226415095,33.77,-118.2,2020-12-09 02:00:00,0,0.17,0
1.5,45.0,2.7683397683397684,1.2104247104247103,735.0,1.4189189189189189,33.77,-118.18,2020-12-09 03:00:00,0,0.64,0
4.6629,25.0,3.7454545454545456,1.018181818181818,632.0,1.6415584415584417,33.76,-118.19,2020-12-09 04:00:00,0,0.92,1
1.4048,52.0,3.05078125,1.203125,692.0,1.3515625,33.77,-118.19,2020-12-09 05:00:00,1,0.64,0
1.5536,39.0,3.2965931863727453,1.0961923847695392,1339.0,2.6833667334669338,33.77,-118.18,2020-12-09 06:00:00,0,0.37,0
1.1483,36.0,2.956451612903226,1.1096774193548389,1128.0,1.8193548387096772,33.77,-118.18,2020-12-09 07:00:00,0,0.57,0
1.6178,21.0,3.487562189054726,1.2056384742951909,1064.0,1.7645107794361523,33.77,-118.19,2020-12-09 08:00:00,0,0.57,0
1.0714,31.0,3.012323943661972,1.216549295774648,1092.0,1.9225352112676055,33.77,-118.19,2020-12-09 09:00:00,0,0.6,0
1.4565,20.0,3.3309352517985613,1.0,1712.0,3.079136690647482,33.78,-118.18,2020-12-09 10:00:00,0,0.34,0
2.0769,17.0,3.941666666666667,1.211111111111111,1300.0,3.611111111111111,33.78,-118.18,2020-12-09 11:00:00,0,0.21,0
1.5603,52.0,3.5542168674698797,1.1475903614457832,1046.0,3.1506024096385543,33.78,-118.18,2020-12-09 12:00:00,0,0.32,0
1.5844,31.0,3.606126914660832,1.0590809628008753,898.0,1.9649890590809629,33.78,-118.19,2020-12-09 13:00:00,0,0.56,0
2.5544,8.0,2.996978851963746,1.187311178247734,694.0,2.096676737160121,33.78,-118.19,2020-12-09 14:00:00,0,0.58,0
1.8438,29.0,3.2056962025316458,1.240506329113924,1083.0,3.4272151898734178,33.78,-118.19,2020-12-09 15:00:00,0,0.3,0
1.8036,42.0,5.459893048128342,1.60427807486631,533.0,2.850267379679144,33.78,-118.19,2020-12-09 16:00:00,1,0.19,0
1.7393,29.0,3.7823834196891193,1.2461139896373057,3580.0,4.637305699481865,33.78,-118.17,2020-12-09 17:00:00,0,0.18,0
1.9647,23.0,3.431693989071038,1.1484517304189434,3940.0,3.588342440801457,33.78,-118.17,2020-12-09 18:00:00,1,0.26,0
1.7701,26.0,2.666082383873795,1.098159509202454,4812.0,4.217353198948291,33.78,-118.18,2020-12-09 19:00:00,0,0.38,0
1.918,44.0,3.517857142857143,1.1101190476190477,3184.0,4.738095238095238,33.78,-118.17,2020-12-09 20:00:00,0,0.15,0
2.2538,36.0,3.5,1.0513126491646778,2077.0,2.478520286396181,33.77,-118.17,2020-12-09 21:00:00,1,0.64,0
2.6786,45.0,3.4833333333333334,1.1069444444444445,1340.0,1.8611111111111112,33.77,-118.17,2020-12-09 22:00:00,1,0.83,1
2.346,38.0,3.2733918128654973,1.054093567251462,984.0,1.4385964912280702,33.77,-118.17,2020-12-09 23:00:00,0,0.66,0
2.1378,39.0,3.7617834394904457,1.1184713375796178,1379.0,1.756687898089172,33.77,-118.17,2020-12-10 00:00:00,1,0.7,0
2.2808,12.0,3.4936608557844693,1.1101426307448494,3068.0,2.4310618066561016,33.77,-118.17,2020-12-10 01:00:00,0,0.57,0
1.1295,29.0,3.639344262295082,1.2418032786885247,1391.0,2.8504098360655736,33.77,-118.18,2020-12-10 02:00:00,0,0.4,0
2.6371,30.0,3.4004796163069546,1.052757793764988,720.0,1.7266187050359711,33.77,-118.18,2020-12-10 03:00:00,0,0.84,1
2.675,37.0,3.404833836858006,0.9879154078549848,492.0,1.486404833836858,33.77,-118.17,2020-12-10 04:00:00,1,0.81,1
4.0968,30.0,3.9354624085163006,1.164337990685296,2136.0,1.4211576846307383,33.74,-118.18,2020-12-10 05:00:00,1,0.81,1
3.1149,45.0,3.715025906735751,1.1105354058721937,1047.0,1.8082901554404145,33.77,-118.17,2020-12-10 06:00:00,1,0.8,1
3.0153,45.0,3.607744107744108,1.1734006734006734,1004.0,1.6902356902356903,33.77,-118.17,2020-12-10 07:00:00,1,0.76,0
2.3523,37.0,3.800859598853868,1.0802292263610316,1087.0,1.5573065902578798,33.77,-118.18,2020-12-10 08:00:00,1,0.64,0
2.5726,41.0,3.8424015009380863,1.127579737335835,852.0,1.598499061913696,33.77,-118.18,2020-12-10 09:00:00,1,0.84,1
1.8388,49.0,3.651828298887122,1.206677265500795,1105.0,1.7567567567567568,33.77,-118.18,2020-12-10 10:00:00,1,0.58,0
3.8125,49.0,4.473544973544974,1.041005291005291,1314.0,1.738095238095238,33.77,-118.16,2020-12-10 11:00:00,1,0.81,1
3.7838,36.0,4.708920187793427,1.0633802816901408,807.0,1.8943661971830985,33.74,-118.17,2020-12-10 12:00:00,1,0.85,1
3.8984,30.0,4.390702274975272,1.09297725024728,1749.0,1.7299703264094954,33.77,-118.16,2020-12-10 13:00:00,1,0.93,1
2.7212,39.0,3.9673202614379086,1.0359477124183007,1312.0,2.1437908496732025,33.77,-118.15,2020-12-10 14:00:00,1,0.85,1
2.7614,30.0,3.7735849056603774,1.020215633423181,1292.0,1.7412398921832883,33.77,-118.16,2020-12-10 15:00:00,1,0.82,1
2.9384,38.0,4.30186170212766,1.0226063829787233,1284.0,1.7074468085106382,33.77,-118.16,2020-12-10 16:00:00,1,0.86,1
2.875,29.0,4.182065217391305,1.0679347826086956,1460.0,1.983695652173913,33.77,-118.16,2020-12-10 17:00:00,1,0.88,1
3.0503,25.0,4.041284403669724,1.1577981651376146,2178.0,1.998165137614679,33.77,-118.17,2020-12-10 18:00:00,1,0.82,1
2.127,15.0,3.958745874587459,1.1336633663366336,3087.0,2.547029702970297,33.78,-118.16,2020-12-10 19:00:00,0,0.43,0
2.3317,39.0,3.975609756097561,1.0585365853658537,2470.0,2.4097560975609755,33.78,-118.16,2020-12-10 20:00:00,1,0.63,0
3.1739,52.0,3.985276073619632,1.0466257668711656,1819.0,2.231901840490797,33.78,-118.16,2020-12-10 21:00:00,1,0.73,0
1.6955,29.0,3.2230971128608923,1.1382327209098864,3891.0,3.404199475065617,33.78,-118.16,2020-12-10 22:00:00,1,0.19,0
3.3003,13.0,3.70873786407767,1.0449029126213591,1600.0,1.941747572815534,33.78,-118.15,2020-12-10 23:00:00,1,0.75,0
3.5812,12.0,4.4271457085828345,1.1307385229540918,2176.0,2.1716566866267466,33.78,-118.15,2020-12-11 00:00:00,1,0.73,0
3.6193,35.0,4.2519201228878645,1.1551459293394777,1277.0,1.9615975422427037,33.78,-118.15,2020-12-11 01:00:00,1,0.84,1
3.4107,42.0,3.929606625258799,1.010351966873706,940.0,1.9461697722567288,33.78,-118.14,2020-12-11 02:00:00,1,0.82,1
7.5,45.0,6.233128834355829,1.0552147239263805,361.0,2.214723926380368,33.78,-118.13,2020-12-11 03:00:00,1,0.97,1
3.2917,49.0,4.308641975308642,1.0648148148148149,1301.0,2.007716049382716,33.77,-118.14,2020-12-11 04:00:00,1,0.78,0
3.875,51.0,4.968197879858657,1.0971731448763251,1171.0,2.068904593639576,33.77,-118.14,2020-12-11 05:00:00,1,0.78,0
4.1765,52.0,4.952808988764045,1.1191011235955055,899.0,2.020224719101124,33.77,-118.15,2020-12-11 06:00:00,1,0.82,1
4.5,41.0,4.114558472553699,1.069212410501193,1621.0,1.9343675417661097,33.77,-118.15,2020-12-11 07:00:00,1,0.87,1
