id,y_true
75437,2793.0
75438,2708.0
75439,1176.0
75440,3057.0
75441,3119.0
75442,1334.0
75443,11136.0
75444,6797.0
75445,2434.0
75446,4732.0
75447,9204.0
75448,4976.0
75449,2103.0
75450,14864.0
75451,12194.0
75452,3261.0
75453,1792.0
75454,1837.0
75455,3480.0
75456,5283.0
75457,4018.0
75458,3252.0
75459,5480.0
75460,3830.0
75461,4025.0
75462,2924.0
75463,2633.0
75464,16262.0
75465,7019.0
75466,11846.0
75467,3761.0
75468,628.0
75469,1166.0
75470,1326.0
75471,7935.0
75472,4879.0
75473,6083.0
75474,3942.0
75475,5811.0
75476,1264.0
75477,3033.0
75478,9126.0
75479,741.0
75480,8216.0
75481,3511.0
75482,13156.0
75483,9785.0
75484,2679.0
75485,955.0
75486,4696.0
75487,1467.0
75488,5439.0
75489,4420.0
75490,335.0
75491,20105.0
75492,11804.0
75493,5202.0
75494,2839.0
75495,11005.0
75496,1635.0
75497,3474.0
75498,1564.0
75499,5998.0
75500,3293.0
75501,13717.0
75502,6339.0
75503,6221.0
75504,816.0
75505,1247.0
75506,2898.0
75507,6646.0
75508,2919.0
75509,3434.0
75510,4683.0
75511,1164.0
75512,11535.0
75513,3496.0
75514,3854.0
75515,4831.0
75516,5416.0
75517,3907.0
75518,16134.0
75519,14320.0
75520,3789.0
75521,2017.0
75522,595.0
75523,747.0
75524,14540.0
75525,2919.0
75526,755.0
75527,4981.0
75528,3016.0
75529,857.0
75530,2814.0
75531,5049.0
75532,1536.0
75533,984.0
75534,3288.0
75535,3356.0
75536,5098.0
75537,502.0
75538,703.0
75539,13225.0
75540,18267.0
75541,1484.0
75542,10803.0
75543,1934.0
75544,1439.0
75545,1607.0
75546,10776.0
75547,7336.0
75548,2453.0
75549,4790.0
75550,8333.0
75551,5642.0
75552,2077.0
75553,1721.0
75554,8193.0
75555,8652.0
75556,4536.0
75557,2692.0
75558,8712.0
75559,12589.0
75560,11824.0
75561,3577.0
75562,4489.0
75563,5115.0
75564,3941.0
75565,13405.0
75566,15394.0
75567,1930.0
75568,2639.0
75569,3048.0
75570,4768.0
75571,8251.0
75572,950.0
75573,3866.0
75574,5817.0
75575,1020.0
75576,4407.0
75577,1282.0
75578,3902.0
75579,13316.0
75580,1849.0
75581,3383.0
75582,1315.0
75583,3968.0
75584,3488.0
75585,3087.0
75586,4337.0
75587,3523.0
75588,8867.0
75589,1278.0
75590,1247.0
75591,840.0
75592,1681.0
75593,5348.0
75594,1631.0
75595,3126.0
75596,4067.0
75597,8926.0
75598,1230.0
75599,5662.0
75600,2892.0
75601,11125.0
75602,2092.0
75603,7422.0
75604,7362.0
75605,2777.0
75606,3898.0
75607,1636.0
75608,18133.0
75609,4406.0
75610,8112.0
75611,7471.0
75612,6513.0
75613,2863.0
75614,4181.0
75615,751.0
75616,4213.0
75617,2667.0
75618,1591.0
75619,1808.0
75620,4495.0
75621,3581.0
75622,2720.0
75623,11524.0
75624,6813.0
75625,8682.0
75626,3291.0
75627,2138.0
75628,3544.0
75629,5885.0
75630,3739.0
75631,2769.0
75632,919.0
75633,8768.0
75634,9759.0
75635,834.0
75636,4916.0
75637,1874.0
75638,10662.0
75639,6565.0
75640,6128.0
75641,10274.0
75642,1344.0
75643,1379.0
75644,2477.0
75645,1028.0
75646,797.0
75647,7783.0
75648,6967.0
75649,9023.0
75650,3663.0
75651,3607.0
75652,1253.0
75653,6895.0
75654,10734.0
75655,4262.0
75656,4243.0
75657,4317.0
75658,4568.0
75659,8751.0
75660,6697.0
75661,2719.0
75662,778.0
75663,9475.0
75664,5403.0
75665,1743.0
75666,2369.0
75667,2254.0
75668,8516.0
75669,4434.0
75670,3366.0
75671,13972.0
75672,3659.0
75673,733.0
75674,6456.0
75675,2199.0
75676,4795.0
75677,3596.0
75678,814.0
75679,8345.0
75680,2035.0
75681,6353.0
75682,2937.0
75683,6212.0
75684,2242.0
75685,2882.0
75686,4968.0
75687,1007.0
75688,10812.0
75689,3636.0
75690,3572.0
75691,4794.0
75692,2201.0
75693,5278.0
75694,3298.0
75695,3898.0
75696,5811.0
75697,1221.0
75698,3968.0
75699,3297.0
75700,8269.0
75701,13834.0
75702,2421.0
75703,2798.0
75704,4288.0
75705,3092.0
75706,3644.0
75707,3421.0
75708,716.0
75709,7519.0
75710,4608.0
75711,10209.0
75712,1725.0
75713,2007.0
75714,1326.0
75715,3072.0
75716,3481.0
75717,3548.0
75718,6400.0
75719,12481.0
75720,5409.0
75721,4974.0
75722,4997.0
75723,7395.0
75724,4366.0
75725,2532.0
75726,1667.0
75727,2756.0
75728,4306.0
75729,3016.0
75730,10005.0
75731,6139.0
75732,2249.0
75733,1948.0
75734,5600.0
75735,1285.0
75736,5862.0
75737,4860.0
75738,7920.0
75739,7016.0
75740,881.0
75741,2721.0
75742,762.0
75743,3475.0
75744,7147.0
75745,2435.0
75746,1881.0
75747,1120.0
75748,8497.0
75749,5236.0
75750,8177.0
75751,9474.0
75752,2626.0
75753,758.0
75754,936.0
75755,3114.0
75756,5136.0
75757,1595.0
75758,3010.0
75759,5293.0
75760,6349.0
75761,9758.0
75762,1105.0
75763,2577.0
75764,9337.0
75765,2732.0
75766,7210.0
75767,3236.0
75768,1235.0
75769,3007.0
75770,1547.0
75771,8553.0
75772,3194.0
75773,5044.0
75774,6316.0
75775,2495.0
75776,3951.0
75777,3451.0
75778,1158.0
75779,5426.0
75780,627.0
75781,8698.0
75782,1323.0
75783,9300.0
75784,7212.0
75785,13312.0
75786,13364.0
75787,4291.0
75788,3419.0
75789,3167.0
75790,9415.0
75791,2080.0
75792,2532.0
75793,1438.0
75794,6922.0
75795,4751.0
75796,2052.0
75797,5225.0
75798,1685.0
75799,516.0
75800,6837.0
75801,2639.0
75802,5944.0
75803,2927.0
75804,2529.0
75805,2944.0
75806,6902.0
75807,2541.0
75808,5208.0
75809,3272.0
75810,5574.0
75811,1611.0
75812,2539.0
75813,2580.0
75814,6579.0
75815,6820.0
75816,7944.0
75817,6220.0
75818,9509.0
75819,5247.0
75820,14743.0
75821,983.0
75822,8320.0
75823,3391.0
75824,817.0
75825,7697.0
75826,4288.0
75827,8486.0
75828,1553.0
75829,1284.0
75830,5171.0
75831,11205.0
75832,2148.0
75833,11248.0
75834,1385.0
75835,1591.0
75836,1765.0
75837,7182.0
75838,2261.0
75839,1824.0
75840,5060.0
75841,475.0
75842,682.0
75843,7212.0
75844,2143.0
75845,5161.0
75846,2518.0
75847,2350.0
75848,6701.0
75849,6428.0
75850,3927.0
75851,1766.0
75852,1919.0
75853,17465.0
75854,4334.0
75855,1758.0
75856,3114.0
75857,6940.0
75858,4122.0
75859,1531.0
75860,4039.0
75861,472.0
75862,7212.0
75863,1903.0
75864,3821.0
75865,9734.0
75866,1757.0
75867,3683.0
75868,1642.0
75869,1908.0
75870,1618.0
75871,3080.0
75872,1180.0
75873,4115.0
75874,589.0
75875,5052.0
75876,6671.0
75877,8649.0
75878,3414.0
75879,7634.0
75880,13227.0
75881,3095.0
75882,3066.0
75883,1995.0
75884,3344.0
75885,846.0
75886,8266.0
75887,8573.0
75888,5281.0
75889,807.0
75890,4122.0
75891,2100.0
75892,1099.0
75893,11990.0
75894,1847.0
75895,2153.0
75896,5501.0
75897,8069.0
75898,4218.0
75899,2225.0
75900,948.0
75901,3897.0
75902,4699.0
75903,2222.0
75904,2100.0
75905,1773.0
75906,1322.0
75907,3809.0
75908,5740.0
75909,3230.0
75910,6120.0
75911,8681.0
75912,4431.0
75913,1302.0
75914,3260.0
75915,3038.0
75916,1957.0
75917,1572.0
75918,3866.0
75919,8985.0
75920,3628.0
75921,5522.0
75922,18696.0
75923,6860.0
75924,2804.0
75925,774.0
75926,5924.0
75927,4089.0
75928,1443.0
75929,2951.0
75930,17447.0
75931,2601.0
75932,2360.0
75933,919.0
75934,513.0
75935,3216.0
75936,1663.0
75937,13632.0
75938,11791.0
75939,3088.0
75940,4392.0
75941,17033.0
75942,1493.0
75943,2952.0
75944,4615.0
75945,5343.0
75946,2368.0
75947,4448.0
75948,3841.0
75949,7892.0
75950,1791.0
75951,4076.0
75952,8954.0
75953,3231.0
75954,5225.0
75955,1073.0
75956,2718.0
75957,9799.0
75958,5989.0
75959,2417.0
75960,2061.0
75961,5909.0
75962,3707.0
75963,4004.0
75964,3961.0
75965,3102.0
75966,2706.0
75967,3318.0
75968,1797.0
75969,8758.0
75970,6618.0
75971,7319.0
75972,5128.0
75973,3602.0
75974,6484.0
75975,8969.0
75976,4459.0
75977,1426.0
75978,1441.0
75979,3535.0
75980,3891.0
75981,9634.0
75982,2041.0
75983,1103.0
75984,5339.0
75985,7528.0
75986,1657.0
75987,1306.0
75988,8262.0
75989,3411.0
75990,3798.0
75991,5428.0
75992,3504.0
75993,4183.0
75994,2479.0
75995,2798.0
75996,5895.0
75997,2506.0
75998,3876.0
75999,4157.0
76000,4927.0
76001,2578.0
76002,2433.0
76003,2464.0
76004,4006.0
76005,2155.0
76006,7387.0
76007,8010.0
76008,9938.0
76009,981.0
76010,1159.0
76011,6125.0
76012,3060.0
76013,6575.0
76014,1177.0
76015,2238.0
76016,3493.0
76017,3486.0
76018,7995.0
76019,12893.0
76020,3037.0
76021,5732.0
76022,3779.0
76023,1274.0
76024,8237.0
76025,2613.0
76026,1673.0
76027,2133.0
76028,3284.0
76029,9424.0
76030,6332.0
76031,7547.0
76032,8546.0
76033,6110.0
76034,1769.0
76035,2182.0
76036,3006.0
76037,2056.0
76038,8265.0
76039,9242.0
76040,2569.0
76041,4021.0
76042,7753.0
76043,1361.0
76044,5012.0
76045,2564.0
76046,5094.0
76047,4142.0
76048,6125.0
76049,6962.0
76050,4961.0
76051,3122.0
76052,3217.0
76053,1324.0
76054,7432.0
76055,1275.0
76056,5151.0
76057,5483.0
76058,5762.0
76059,2813.0
76060,3663.0
76061,2878.0
76062,3453.0
76063,9632.0
76064,619.0
76065,2933.0
76066,4007.0
76067,4877.0
76068,1632.0
76069,959.0
76070,3056.0
76071,2894.0
76072,4065.0
76073,3812.0
76074,8525.0
76075,1936.0
76076,10390.0
76077,7418.0
76078,1466.0
76079,5568.0
76080,3464.0
76081,2756.0
76082,3141.0
76083,4815.0
76084,9072.0
76085,3999.0
76086,1197.0
76087,3027.0
76088,1970.0
76089,2369.0
76090,1213.0
76091,1649.0
76092,1350.0
76093,8368.0
76094,4391.0
76095,1689.0
76096,2491.0
76097,2025.0
76098,1155.0
76099,3567.0
76100,2966.0
76101,1727.0
76102,3532.0
76103,1899.0
76104,1180.0
76105,1155.0
76106,510.0
76107,2603.0
76108,6978.0
76109,2078.0
76110,7180.0
76111,2282.0
76112,3232.0
76113,12180.0
76114,5795.0
76115,7424.0
76116,5815.0
76117,1481.0
76118,3739.0
76119,5721.0
76120,5243.0
76121,2044.0
76122,8564.0
76123,6981.0
76124,3527.0
76125,1670.0
76126,3079.0
76127,12623.0
76128,10831.0
76129,9767.0
76130,10326.0
76131,6553.0
76132,4813.0
76133,2615.0
76134,7116.0
76135,3084.0
76136,5050.0
76137,2913.0
76138,10888.0
76139,8607.0
76140,857.0
76141,5592.0
76142,1313.0
76143,4872.0
76144,9051.0
76145,10073.0
76146,3259.0
76147,4283.0
76148,3077.0
76149,4031.0
76150,2895.0
76151,6600.0
76152,3846.0
76153,6959.0
76154,1536.0
76155,6146.0
76156,4652.0
76157,2982.0
76158,1955.0
76159,10378.0
76160,1720.0
76161,5917.0
76162,2144.0
76163,9720.0
76164,5734.0
76165,4698.0
76166,7470.0
76167,4575.0
76168,4157.0
76169,5962.0
76170,4728.0
76171,4150.0
76172,9492.0
76173,2785.0
76174,1498.0
76175,9067.0
76176,3564.0
76177,3652.0
76178,7773.0
76179,1041.0
76180,785.0
76181,4563.0
76182,1462.0
76183,1844.0
76184,1746.0
76185,2610.0
76186,9583.0
76187,4416.0
76188,5951.0
76189,2814.0
76190,3190.0
76191,5914.0
76192,4357.0
76193,8833.0
76194,2136.0
76195,6252.0
76196,7944.0
76197,5627.0
76198,3698.0
76199,6640.0
76200,1511.0
76201,1169.0
76202,9198.0
76203,5182.0
76204,5194.0
76205,783.0
76206,2994.0
76207,2611.0
76208,2013.0
76209,2689.0
76210,3032.0
76211,1995.0
76212,3032.0
76213,3337.0
76214,2602.0
76215,1995.0
76216,2038.0
76217,4472.0
76218,1678.0
76219,6494.0
76220,10893.0
76221,3468.0
76222,4096.0
76223,13291.0
76224,2527.0
76225,1899.0
76226,5772.0
76227,3150.0
76228,1543.0
76229,12879.0
76230,1925.0
76231,1116.0
76232,1537.0
76233,4781.0
76234,10062.0
76235,1619.0
76236,1173.0
76237,4614.0
76238,1698.0
76239,3957.0
76240,2983.0
76241,2441.0
76242,8932.0
76243,4593.0
76244,2426.0
76245,3334.0
76246,1254.0
76247,4616.0
76248,5784.0
76249,2259.0
76250,1979.0
76251,5700.0
76252,3839.0
76253,8028.0
76254,3238.0
76255,3401.0
76256,4479.0
76257,5081.0
76258,7156.0
76259,5745.0
76260,4127.0
76261,12063.0
76262,3204.0
76263,830.0
76264,2074.0
76265,5096.0
76266,1441.0
76267,2324.0
76268,3957.0
76269,4908.0
76270,6194.0
76271,5835.0
76272,3558.0
76273,3235.0
76274,1549.0
76275,4340.0
76276,5401.0
76277,8579.0
76278,5536.0
76279,2115.0
76280,16805.0
76281,5086.0
76282,2703.0
76283,4572.0
76284,2340.0
76285,5440.0
76286,1430.0
76287,6423.0
76288,5558.0
76289,4260.0
76290,1051.0
76291,4474.0
76292,10093.0
76293,17275.0
76294,3755.0
76295,6189.0
76296,7344.0
76297,5938.0
76298,4035.0
76299,6168.0
76300,2132.0
76301,6541.0
76302,11103.0
76303,12879.0
76304,1571.0
76305,2187.0
76306,17434.0
76307,4041.0
76308,4261.0
76309,7429.0
76310,3818.0
76311,1706.0
76312,876.0
76313,17035.0
76314,10502.0
76315,5522.0
76316,3996.0
76317,12816.0
76318,1948.0
76319,7551.0
76320,1814.0
76321,6277.0
76322,2541.0
76323,5360.0
76324,1964.0
76325,2872.0
76326,4078.0
76327,1026.0
76328,8440.0
76329,4380.0
76330,530.0
76331,2659.0
76332,1757.0
76333,7435.0
76334,11793.0
76335,4630.0
76336,5029.0
76337,1694.0
76338,799.0
76339,7955.0
76340,5236.0
76341,24249.0
76342,6488.0
76343,7812.0
76344,4564.0
76345,2234.0
76346,5395.0
76347,6838.0
76348,6111.0
76349,3260.0
76350,1050.0
76351,3901.0
76352,2160.0
76353,4306.0
76354,2894.0
76355,7940.0
76356,10223.0
76357,1094.0
76358,2449.0
76359,1458.0
76360,2934.0
76361,1156.0
76362,2838.0
76363,833.0
76364,3363.0
76365,6483.0
76366,913.0
76367,10912.0
76368,2689.0
76369,1951.0
76370,7100.0
76371,6993.0
76372,9646.0
76373,11205.0
76374,4434.0
76375,2568.0
76376,3643.0
76377,4806.0
76378,6961.0
76379,3749.0
76380,7867.0
76381,2305.0
76382,1135.0
76383,1128.0
76384,364.0
76385,17650.0
76386,6196.0
76387,6263.0
76388,11018.0
76389,4860.0
76390,1716.0
76391,5888.0
76392,3218.0
76393,5123.0
76394,1703.0
76395,3311.0
76396,6043.0
76397,1731.0
76398,2934.0
76399,2151.0
76400,4995.0
76401,1597.0
76402,5503.0
76403,5308.0
76404,6254.0
76405,4400.0
76406,768.0
76407,632.0
76408,523.0
76409,1527.0
76410,2386.0
76411,9287.0
76412,1398.0
76413,1911.0
76414,10063.0
76415,6671.0
76416,4013.0
76417,4436.0
76418,3345.0
76419,1010.0
76420,1123.0
76421,3186.0
76422,9641.0
76423,5470.0
76424,5669.0
76425,5655.0
76426,15480.0
76427,6858.0
76428,2130.0
76429,2857.0
76430,6157.0
76431,4072.0
76432,3666.0
76433,2706.0
76434,2624.0
76435,10770.0
76436,4716.0
76437,496.0
76438,1806.0
76439,1578.0
76440,4505.0
76441,686.0
76442,1227.0
76443,7854.0
76444,2805.0
76445,2900.0
76446,3167.0
76447,4420.0
76448,3643.0
76449,5403.0
76450,4749.0
76451,7236.0
76452,8015.0
76453,1141.0
76454,1575.0
76455,15117.0
76456,7659.0
76457,10494.0
76458,10261.0
76459,3779.0
76460,2194.0
76461,7567.0
76462,5066.0
76463,6962.0
76464,11892.0
76465,5546.0
76466,4044.0
76467,3614.0
76468,5486.0
76469,7386.0
76470,10495.0
76471,3945.0
76472,4643.0
76473,3254.0
76474,2620.0
76475,828.0
76476,6166.0
76477,6138.0
76478,2876.0
76479,734.0
76480,12200.0
76481,4273.0
76482,3273.0
76483,2784.0
76484,1394.0
76485,1606.0
76486,4629.0
76487,2139.0
76488,5604.0
76489,3387.0
76490,822.0
76491,6100.0
76492,4115.0
76493,7477.0
76494,1108.0
76495,7611.0
76496,2177.0
76497,3774.0
76498,5603.0
76499,8912.0
76500,5679.0
76501,1132.0
76502,2021.0
76503,5323.0
76504,3326.0
76505,1249.0
76506,7966.0
76507,3190.0
76508,2655.0
76509,7332.0
76510,6726.0
76511,1807.0
76512,1719.0
76513,3123.0
76514,1885.0
76515,3855.0
76516,6527.0
76517,2275.0
76518,4787.0
76519,3808.0
76520,3132.0
76521,3025.0
76522,2772.0
76523,3396.0
76524,762.0
76525,3226.0
76526,556.0
76527,1613.0
76528,2394.0
76529,13789.0
76530,8627.0
76531,2445.0
76532,3873.0
76533,3424.0
76534,1670.0
76535,6860.0
76536,3203.0
76537,2156.0
76538,2134.0
76539,5475.0
76540,2323.0
76541,10471.0
76542,8184.0
76543,7506.0
76544,5540.0
76545,3464.0
76546,6982.0
76547,4147.0
76548,2529.0
76549,7036.0
76550,3669.0
76551,1064.0
76552,1479.0
76553,3152.0
76554,9074.0
76555,2231.0
76556,4037.0
76557,1234.0
76558,3509.0
76559,2064.0
76560,9275.0
76561,5498.0
76562,1853.0
76563,12062.0
76564,4675.0
76565,6641.0
76566,3272.0
76567,4842.0
76568,3661.0
76569,3245.0
76570,1780.0
76571,2296.0
76572,8452.0
76573,3085.0
76574,862.0
76575,1264.0
76576,4035.0
76577,3348.0
76578,6555.0
76579,3824.0
76580,17799.0
76581,2256.0
76582,2683.0
76583,2905.0
76584,8038.0
76585,10578.0
76586,3260.0
76587,6654.0
76588,1975.0
76589,1930.0
76590,768.0
76591,2966.0
76592,3769.0
76593,5816.0
76594,4088.0
76595,5224.0
76596,3841.0
76597,2203.0
76598,6599.0
76599,2581.0
76600,4190.0
76601,2444.0
76602,6303.0
76603,3945.0
76604,4690.0
76605,1146.0
76606,2472.0
76607,1464.0
76608,7173.0
76609,7510.0
76610,12089.0
76611,2797.0
76612,3959.0
76613,4176.0
76614,3465.0
76615,3009.0
76616,7703.0
76617,3251.0
76618,8591.0
76619,8863.0
76620,1853.0
76621,2433.0
76622,2176.0
76623,970.0
76624,3605.0
76625,3110.0
76626,2768.0
76627,19668.0
76628,12758.0
76629,2011.0
76630,2899.0
76631,6313.0
76632,8009.0
76633,9730.0
76634,5133.0
76635,7972.0
76636,7863.0
76637,2452.0
76638,7073.0
76639,8212.0
76640,512.0
76641,12102.0
76642,1453.0
76643,5345.0
76644,13967.0
76645,4109.0
76646,1720.0
76647,7277.0
76648,3153.0
76649,4577.0
76650,2428.0
76651,3575.0
76652,810.0
76653,8077.0
76654,11633.0
76655,2404.0
76656,9768.0
76657,2906.0
76658,2893.0
76659,8494.0
76660,2687.0
76661,7639.0
76662,6282.0
76663,3149.0
76664,5608.0
76665,552.0
76666,2895.0
76667,2105.0
76668,5499.0
76669,8116.0
76670,2581.0
76671,6296.0
76672,3104.0
76673,2118.0
76674,3317.0
76675,2803.0
76676,9417.0
76677,2205.0
76678,5162.0
76679,1291.0
76680,3175.0
76681,9146.0
76682,9665.0
76683,3766.0
76684,3262.0
76685,4578.0
76686,6342.0
76687,3730.0
76688,4356.0
76689,4205.0
76690,2208.0
76691,2177.0
76692,939.0
76693,2928.0
76694,1773.0
76695,3003.0
76696,4912.0
76697,4107.0
76698,2533.0
76699,4031.0
76700,3933.0
76701,5625.0
76702,4407.0
76703,4497.0
76704,7769.0
76705,21490.0
76706,5150.0
76707,3469.0
76708,1763.0
76709,1973.0
76710,6866.0
76711,2188.0
76712,2903.0
76713,2907.0
76714,8654.0
76715,3720.0
76716,2674.0
76717,6997.0
76718,2655.0
76719,3224.0
76720,950.0
76721,6616.0
76722,7255.0
76723,2486.0
76724,2330.0
76725,12509.0
76726,4604.0
76727,3132.0
76728,4124.0
76729,3635.0
76730,2361.0
76731,634.0
76732,4436.0
76733,7668.0
76734,4899.0
76735,5014.0
76736,4274.0
76737,4325.0
76738,4717.0
76739,6348.0
76740,1424.0
76741,2829.0
76742,3380.0
76743,2649.0
76744,2104.0
76745,1355.0
76746,4106.0
76747,3984.0
76748,1685.0
76749,458.0
76750,1747.0
76751,4771.0
76752,3412.0
76753,2949.0
76754,3324.0
76755,1559.0
76756,4974.0
76757,7082.0
76758,2043.0
76759,5724.0
76760,3355.0
76761,8834.0
76762,1759.0
76763,8307.0
76764,15631.0
76765,2957.0
76766,6053.0
76767,3689.0
76768,4796.0
76769,3689.0
76770,2079.0
76771,6206.0
76772,5940.0
76773,2964.0
76774,1844.0
76775,3938.0
76776,4095.0
76777,1852.0
76778,3977.0
76779,3411.0
76780,755.0
76781,12088.0
76782,1297.0
76783,2985.0
76784,6943.0
76785,3841.0
76786,6865.0
76787,10907.0
76788,4396.0
76789,2370.0
76790,2602.0
76791,10544.0
76792,6578.0
76793,2042.0
76794,5148.0
76795,8828.0
76796,7049.0
76797,1636.0
76798,1938.0
76799,8760.0
76800,7436.0
76801,6054.0
76802,3477.0
76803,1224.0
76804,3905.0
76805,1550.0
76806,17509.0
76807,4962.0
76808,3682.0
76809,4920.0
76810,9042.0
76811,1379.0
76812,7201.0
76813,3423.0
76814,3307.0
76815,4973.0
76816,1385.0
76817,4877.0
76818,5507.0
76819,1825.0
76820,1158.0
76821,4283.0
76822,1055.0
76823,6049.0
76824,3944.0
76825,1311.0
76826,1367.0
76827,4345.0
76828,3543.0
76829,3936.0
76830,3502.0
76831,5905.0
76832,4674.0
76833,1876.0
76834,12428.0
76835,7161.0
76836,3158.0
76837,1988.0
76838,5606.0
76839,1065.0
76840,1625.0
76841,3561.0
76842,2283.0
76843,9877.0
76844,3900.0
76845,4321.0
76846,3558.0
76847,4851.0
76848,3455.0
76849,4815.0
76850,2668.0
76851,3805.0
76852,1865.0
76853,3252.0
76854,2795.0
76855,6063.0
76856,2939.0
76857,1152.0
76858,1492.0
76859,12660.0
76860,1663.0
76861,7832.0
76862,1321.0
76863,5101.0
76864,6807.0
76865,4036.0
76866,8810.0
76867,921.0
76868,22947.0
76869,2289.0
76870,7380.0
76871,5267.0
76872,6230.0
76873,3670.0
76874,14044.0
76875,2022.0
76876,10040.0
76877,9239.0
76878,4275.0
76879,4828.0
76880,7633.0
76881,1776.0
76882,1680.0
76883,1265.0
76884,2976.0
76885,2530.0
76886,1064.0
76887,2117.0
76888,1117.0
76889,2683.0
76890,3589.0
76891,1835.0
76892,933.0
76893,4952.0
76894,2642.0
76895,4639.0
76896,3246.0
76897,10493.0
76898,5820.0
76899,5857.0
76900,2908.0
76901,1982.0
76902,5910.0
76903,7708.0
76904,5178.0
76905,2382.0
76906,1917.0
76907,8197.0
76908,706.0
76909,1369.0
76910,2083.0
76911,4625.0
76912,3025.0
76913,1798.0
76914,1461.0
76915,1200.0
76916,8036.0
76917,815.0
76918,6006.0
76919,4390.0
76920,6295.0
76921,6211.0
76922,1464.0
76923,1943.0
76924,5544.0
76925,2990.0
76926,3026.0
76927,1281.0
76928,5624.0
76929,5907.0
76930,5226.0
76931,9179.0
76932,2886.0
76933,8552.0
76934,2044.0
76935,2683.0
76936,3152.0
76937,6927.0
76938,1598.0
76939,5315.0
76940,11198.0
76941,4611.0
76942,1184.0
76943,1365.0
76944,1930.0
76945,9802.0
76946,3811.0
76947,10387.0
76948,2398.0
76949,7356.0
76950,5871.0
76951,8184.0
76952,1678.0
76953,7622.0
76954,1595.0
76955,1388.0
76956,1261.0
76957,3955.0
76958,3358.0
76959,10180.0
76960,3347.0
76961,9425.0
76962,3605.0
76963,12492.0
76964,563.0
76965,1286.0
76966,4783.0
76967,2796.0
76968,2879.0
76969,6621.0
76970,11420.0
76971,7684.0
76972,5356.0
76973,3250.0
76974,3429.0
76975,5219.0
76976,4680.0
76977,2176.0
76978,3764.0
76979,691.0
76980,1124.0
76981,4426.0
76982,5481.0
76983,3001.0
76984,4394.0
76985,6054.0
76986,1141.0
76987,1632.0
76988,5851.0
76989,1578.0
76990,7090.0
76991,3120.0
76992,2038.0
76993,2044.0
76994,1239.0
76995,2807.0
76996,11841.0
76997,9690.0
76998,7767.0
76999,10067.0
77000,4648.0
77001,4730.0
77002,1053.0
77003,6959.0
77004,3647.0
77005,7377.0
77006,7552.0
77007,11688.0
77008,2490.0
77009,7499.0
77010,5912.0
77011,2394.0
77012,3133.0
77013,4429.0
77014,1632.0
77015,1137.0
77016,3083.0
77017,10324.0
77018,7116.0
77019,9326.0
77020,5736.0
77021,2171.0
77022,2651.0
77023,1369.0
77024,7482.0
77025,1818.0
77026,3087.0
77027,7355.0
77028,2435.0
77029,2620.0
77030,7293.0
77031,2648.0
77032,2475.0
77033,1419.0
77034,11344.0
77035,2759.0
77036,3892.0
77037,4663.0
77038,1751.0
77039,8191.0
77040,6410.0
77041,2750.0
77042,1983.0
77043,1561.0
77044,9885.0
77045,3613.0
77046,3277.0
77047,4390.0
77048,2781.0
77049,900.0
77050,6350.0
77051,6366.0
77052,3424.0
77053,9464.0
77054,1445.0
77055,7104.0
77056,1208.0
77057,6524.0
77058,6553.0
77059,744.0
77060,2405.0
77061,3728.0
77062,1593.0
77063,9383.0
77064,2953.0
77065,5313.0
77066,1765.0
77067,2209.0
77068,4409.0
77069,4065.0
77070,6771.0
77071,2144.0
77072,7691.0
77073,4212.0
77074,2726.0
77075,2159.0
77076,2537.0
77077,4492.0
77078,2518.0
77079,652.0
77080,1386.0
77081,1819.0
77082,5857.0
77083,2902.0
77084,8377.0
77085,3998.0
77086,2902.0
77087,1052.0
77088,7128.0
77089,9681.0
77090,8432.0
77091,9579.0
77092,8913.0
77093,12475.0
77094,5358.0
77095,2189.0
77096,4114.0
77097,1044.0
77098,5165.0
77099,5574.0
77100,5661.0
77101,3768.0
77102,4942.0
77103,10470.0
77104,3468.0
77105,2026.0
77106,5149.0
77107,4443.0
77108,6688.0
77109,10356.0
77110,5902.0
77111,8718.0
77112,6118.0
77113,1912.0
77114,10710.0
77115,1088.0
77116,10095.0
77117,4016.0
77118,2312.0
77119,3951.0
77120,5825.0
77121,2269.0
77122,6253.0
77123,8150.0
77124,1450.0
77125,12021.0
77126,3968.0
77127,3178.0
77128,5448.0
77129,3658.0
77130,1376.0
77131,4745.0
77132,5623.0
77133,3329.0
77134,5272.0
77135,11054.0
77136,4681.0
77137,5427.0
77138,6322.0
77139,6295.0
77140,5839.0
77141,6780.0
77142,3136.0
77143,24916.0
77144,4255.0
77145,1094.0
77146,3715.0
77147,3022.0
77148,1218.0
77149,3589.0
77150,2083.0
77151,3092.0
77152,15945.0
77153,3331.0
77154,2096.0
77155,1547.0
77156,2167.0
77157,7239.0
77158,980.0
77159,3816.0
77160,3693.0
77161,4064.0
77162,11878.0
77163,4115.0
77164,5509.0
77165,11490.0
77166,968.0
77167,1882.0
77168,1507.0
77169,1994.0
77170,1176.0
77171,3381.0
77172,1757.0
77173,2120.0
77174,4576.0
77175,5290.0
77176,973.0
77177,3143.0
77178,5027.0
77179,3498.0
77180,1472.0
77181,6157.0
77182,7105.0
77183,3505.0
77184,5585.0
77185,5632.0
77186,519.0
77187,6784.0
77188,2065.0
77189,6886.0
77190,1997.0
77191,3536.0
77192,4708.0
77193,2753.0
77194,10952.0
77195,1110.0
77196,9857.0
