hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
0,150,2016,5,28,4,1,4,1,0.0,0,0,59,5,3,0,0,0,0,0,1,0,22.0,,0,2,68.0,0,0,0,0.11646949132327442,0,2016-07-03
1,11,2016,5,28,4,1,3,1,0.0,0,0,177,2,1,0,1,0,0,0,0,0,,39.0,0,2,65.0,0,0,1,0.901366460011102,1,2016-07-03
0,10,2016,5,28,4,1,1,1,0.0,0,0,135,2,0,1,1,15,0,0,0,0,,40.0,0,2,65.0,0,1,0,0.4384652170340256,0,2016-07-03
0,32,2016,5,28,4,1,1,1,0.0,0,0,135,2,0,1,1,11,0,0,0,0,,40.0,0,2,67.0,1,0,0,0.05243319456127626,0,2016-07-03
0,145,2016,5,28,4,1,4,2,0.0,0,0,15,5,3,0,0,0,0,3,0,0,28.0,,0,3,112.0,0,1,0,0.04750468168573091,0,2016-07-03
0,268,2016,5,28,4,1,1,1,0.0,0,0,135,3,1,0,1,0,0,0,0,0,14.0,,0,2,80.1,0,1,1,0.9706179311715238,1,2016-07-03
0,119,2016,5,28,4,3,5,2,0.0,0,0,135,5,3,0,0,0,3,3,0,0,22.0,,0,2,82.45,0,0,1,0.6112452679521265,0,2016-07-03
1,166,2016,5,28,4,3,7,2,0.0,0,2,133,5,3,0,0,0,0,0,0,0,315.0,,0,2,83.8,0,0,0,0.26440336625283367,0,2016-07-03
0,81,2016,5,28,4,1,4,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,114.3,0,1,0,0.2542109828191408,0,2016-07-03
0,129,2016,5,28,4,1,0,1,0.0,0,0,135,2,0,0,0,24,4,4,1,0,,51.0,0,2,106.0,0,0,0,0.4170501804408297,0,2016-07-03
0,172,2016,5,28,4,1,4,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,7.0,,0,2,79.03,0,1,0,0.1666374732824235,0,2016-07-03
0,46,2016,5,28,4,1,2,2,0.0,0,0,42,6,3,0,0,0,0,0,0,0,9.0,,0,2,117.9,0,1,0,0.2542109828191408,0,2016-07-03
0,32,2016,5,28,4,1,1,1,0.0,0,0,135,2,0,1,0,8,0,0,0,0,,40.0,0,2,65.0,0,1,0,0.4605326493860015,0,2016-07-03
0,109,2016,5,28,4,1,4,2,0.0,0,3,76,6,3,0,0,0,0,0,0,0,8.0,,0,2,97.75,0,0,0,0.4226487465648783,0,2016-07-03
0,5,2016,5,28,4,1,2,2,0.0,0,0,135,5,3,0,0,0,0,4,1,0,159.0,,0,2,75.0,0,2,0,0.1320644019235747,0,2016-07-03
0,32,2016,5,28,4,1,1,1,0.0,0,0,135,2,0,1,1,10,0,0,0,0,,40.0,0,2,65.0,0,1,1,0.5812820389895069,0,2016-07-03
0,92,2016,5,28,4,1,2,2,0.0,0,0,76,3,1,0,0,0,1,1,1,0,14.0,,0,3,104.52,0,0,0,0.2085911308894457,0,2016-07-03
0,1,2016,5,28,4,1,2,2,0.0,0,3,34,6,3,0,0,0,0,0,0,0,7.0,,0,2,107.03,0,1,0,0.09457081437220748,0,2016-07-03
0,131,2016,5,28,4,1,2,2,0.0,0,0,59,6,3,0,0,0,0,0,2,0,9.0,,0,3,105.3,0,1,0,0.1633160921850892,0,2016-07-03
0,78,2016,5,28,4,3,6,1,0.0,0,0,135,6,3,0,0,0,3,3,2,0,9.0,,0,2,128.8,0,1,1,0.6307606339217878,0,2016-07-03
0,139,2016,5,28,4,1,0,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,9.0,,0,2,96.3,0,1,0,0.2542109828191408,0,2016-07-03
0,142,2016,5,28,4,1,0,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,96.3,0,1,0,0.2542109828191408,0,2016-07-03
1,18,2016,5,28,4,1,4,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,159.0,0,0,0,0.3330628299510843,1,2016-07-03
0,73,2016,5,28,4,1,3,3,0.0,0,0,81,6,3,0,0,0,3,3,0,0,9.0,,0,2,150.3,0,2,0,0.34957742725727436,0,2016-07-03
0,100,2016,5,28,4,1,0,2,0.0,0,3,169,6,3,0,0,0,0,0,0,0,9.0,,0,2,112.5,1,1,0,0.06825492133720039,0,2016-07-03
1,15,2016,5,28,4,1,2,3,1.0,0,2,51,6,3,0,0,0,7,7,0,0,240.0,,0,2,272.0,0,0,0,0.3513216186924529,1,2016-07-03
0,80,2016,5,28,4,2,5,2,0.0,0,0,135,5,3,0,0,0,3,3,0,0,85.0,,0,2,82.45,0,0,1,0.6112452679521265,0,2016-07-03
0,76,2016,5,28,4,1,3,2,1.0,0,0,25,6,3,0,0,0,0,3,0,0,7.0,,0,2,99.73,0,2,0,0.10376528472864287,0,2016-07-03
0,0,2016,5,28,4,1,1,1,0.0,0,0,135,1,1,0,0,0,0,0,0,0,,45.0,0,2,0.0,0,0,0,0.2535746994544417,0,2016-07-03
0,6,2016,5,28,4,1,3,3,0.0,0,0,135,3,1,0,0,0,4,4,1,0,,,0,2,174.5,0,2,0,0.184683750879821,0,2016-07-03
0,20,2016,5,28,4,1,1,1,0.0,0,0,56,2,0,1,0,4,0,0,1,0,,91.0,0,2,84.0,0,0,0,0.07163501689312445,0,2016-07-03
1,175,2016,5,28,4,3,7,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,2.0,,0,0,57.8,0,0,1,0.6087905737859928,1,2016-07-03
0,60,2016,5,28,4,1,1,1,1.0,0,0,154,6,3,0,0,0,0,0,0,0,8.0,,0,2,115.2,0,0,1,0.6071254507481392,0,2016-07-03
0,1,2016,5,28,4,1,1,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,139.0,0,1,0,0.15113967892046812,0,2016-07-03
0,273,2016,5,28,4,3,6,2,0.0,0,0,135,6,3,0,1,0,3,3,0,0,9.0,,0,0,104.4,0,0,1,0.9902069778131196,1,2016-07-03
0,229,2016,5,28,4,1,5,2,1.0,0,0,135,3,1,0,1,0,0,0,0,0,14.0,,0,2,95.75,0,1,1,0.9706179311715238,1,2016-07-03
0,3,2016,5,28,4,1,1,1,0.0,0,0,135,2,0,1,0,3,0,0,1,0,,221.0,0,2,79.0,0,0,0,0.17997363197340527,0,2016-07-03
0,19,2016,5,28,5,0,4,3,0.0,0,0,135,6,3,0,0,0,3,3,0,0,9.0,,0,2,187.0,0,0,1,0.7689418114938229,0,2016-07-04
0,19,2016,5,28,5,0,4,2,0.0,0,0,15,6,3,0,0,0,3,3,0,0,9.0,,0,2,175.0,1,2,0,0.0279578293106137,0,2016-07-04
1,0,2016,5,28,5,0,1,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,129.0,0,0,0,0.17157176413298306,0,2016-07-04
0,1,2016,5,28,5,0,2,1,0.0,0,3,135,6,3,0,0,0,0,0,0,0,7.0,,0,2,99.33,0,1,0,0.2845834058266152,0,2016-07-04
0,5,2016,5,28,5,0,2,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,9.0,,0,2,149.0,0,1,0,0.15113967892046812,0,2016-07-04
0,135,2016,5,28,5,0,2,2,1.0,0,0,91,6,3,0,0,0,0,0,0,0,9.0,,0,3,126.0,0,1,0,0.323071960754266,0,2016-07-04
1,181,2016,5,28,5,2,5,2,0.0,0,0,59,5,3,0,0,0,3,4,0,0,2.0,,0,0,70.0,0,0,0,0.25745507739917767,0,2016-07-04
0,135,2016,5,28,5,0,2,2,0.0,0,3,91,6,3,0,0,0,0,0,0,0,9.0,,0,3,99.0,0,1,0,0.323071960754266,0,2016-07-04
0,4,2016,5,28,5,0,1,1,0.0,0,0,135,1,1,1,0,28,0,0,0,0,,45.0,0,2,0.0,0,4,0,0.19457232221576581,0,2016-07-04
0,142,2016,5,28,5,0,5,2,0.0,0,0,56,6,3,0,0,0,3,3,0,0,9.0,,0,3,119.0,0,2,0,0.23495233620640404,0,2016-07-04
0,139,2016,5,28,5,2,5,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,22.0,,0,2,72.25,0,0,1,0.6397153805499937,1,2016-07-04
0,205,2016,5,28,5,2,8,1,0.0,0,0,60,6,3,0,0,0,0,0,0,0,9.0,,0,2,90.95,0,1,0,0.2542109828191408,1,2016-07-04
0,108,2016,5,28,5,1,5,2,1.0,0,0,25,6,3,0,0,0,0,5,1,0,9.0,,0,2,123.25,0,2,0,0.14960742193413556,1,2016-07-04
0,152,2016,5,28,5,1,5,2,0.0,0,0,25,6,3,0,0,0,3,3,0,0,9.0,,0,2,119.28,0,0,1,0.5463017027843285,1,2016-07-04
0,78,2016,5,28,5,1,5,1,0.0,0,0,166,6,3,0,0,0,3,3,2,0,9.0,,0,2,130.2,0,0,1,0.5685122808664181,1,2016-07-04
0,153,2016,5,28,5,1,5,2,0.0,0,0,25,6,3,0,0,0,3,3,1,0,9.0,,0,2,119.28,0,0,0,0.4788326949447655,1,2016-07-04
0,83,2016,5,28,5,0,5,2,0.0,0,0,56,6,3,0,0,0,3,3,0,0,9.0,,0,2,127.8,0,0,1,0.5463017027843285,1,2016-07-04
0,132,2016,5,28,5,0,4,2,0.0,0,0,29,6,3,0,0,0,0,0,0,0,9.0,,0,2,105.83,0,0,1,0.5134583613568238,1,2016-07-04
0,189,2016,5,28,5,0,4,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,9.0,,0,2,90.95,0,1,0,0.2542109828191408,0,2016-07-04
0,185,2016,5,28,5,0,4,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,9.0,,0,2,90.95,0,1,0,0.2542109828191408,1,2016-07-04
0,132,2016,5,28,5,0,4,2,0.0,0,0,29,6,3,0,0,0,0,0,0,0,9.0,,0,2,105.83,0,0,1,0.5134583613568238,1,2016-07-04
0,89,2016,5,28,5,0,3,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,8.0,,0,2,114.3,0,0,1,0.7815568775122012,1,2016-07-04
0,23,2016,5,28,5,0,2,1,0.0,0,0,169,6,3,0,0,0,0,0,0,0,9.0,,0,2,145.0,0,0,1,0.6077150600451728,1,2016-07-04
0,0,2016,5,28,5,0,3,2,0.0,0,3,169,6,3,0,0,0,0,0,0,0,7.0,,0,2,110.46,0,1,0,0.12123072475150176,0,2016-07-04
0,85,2016,5,28,5,0,3,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,83.0,,0,2,86.36,0,0,0,0.1757804138547354,0,2016-07-04
0,85,2016,5,28,5,0,3,3,0.0,0,0,59,5,3,0,0,0,0,4,0,0,83.0,,0,2,86.36,0,0,0,0.10991357768664763,0,2016-07-04
0,47,2016,5,28,5,0,1,2,1.0,0,0,81,6,3,0,0,0,0,0,0,0,9.0,,0,2,134.1,0,0,1,0.65171915402421,1,2016-07-04
0,15,2016,5,28,5,0,3,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,9.0,,0,2,151.0,0,1,0,0.24886726588617444,0,2016-07-04
1,168,2016,5,28,5,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,196.0,,0,2,77.4,0,0,0,0.18784536537747135,0,2016-07-04
1,182,2016,5,28,5,2,5,2,0.0,0,0,59,3,1,0,0,0,4,4,1,0,250.0,,0,2,97.75,0,1,0,0.08539220481494453,0,2016-07-04
0,87,2016,5,28,5,0,2,3,0.0,0,0,6,6,3,0,0,0,3,4,2,0,9.0,,0,2,166.85,0,1,0,0.24784648181468177,0,2016-07-04
0,142,2016,5,28,5,0,5,3,0.0,0,0,135,6,3,0,0,0,3,3,0,0,9.0,,0,3,136.85,0,1,1,0.6116820952660598,0,2016-07-04
0,90,2016,5,28,5,0,3,2,1.0,0,0,135,6,3,0,0,0,0,3,0,0,9.0,,0,2,130.5,0,1,1,0.5030606848551002,0,2016-07-04
0,90,2016,5,28,5,0,3,2,1.0,0,0,34,6,3,0,0,0,0,3,0,0,9.0,,0,2,130.5,0,1,0,0.16483271632333457,0,2016-07-04
0,144,2016,5,28,5,0,5,2,0.0,0,3,135,5,3,0,0,0,0,0,0,0,28.0,,0,2,63.75,0,0,1,0.6288855453583512,0,2016-07-04
0,125,2016,5,28,5,0,4,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,9.0,,0,2,118.58,0,1,1,0.6547072080134383,0,2016-07-04
0,83,2016,5,28,5,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,9.0,,0,2,123.3,0,1,1,0.6816521352923498,0,2016-07-04
0,22,2016,5,28,5,0,2,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,138.0,,0,2,85.0,0,0,0,0.17170578970852388,0,2016-07-04
0,11,2016,5,28,5,2,6,1,0.0,0,0,169,6,3,0,0,0,0,0,0,0,9.0,,0,2,145.0,0,0,1,0.5224391035530922,1,2016-07-04
0,4,2016,5,28,5,0,1,1,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,151.0,0,1,0,0.15113967892046812,0,2016-07-04
1,182,2016,5,28,5,2,5,2,0.0,0,0,59,3,1,0,0,0,4,4,1,0,250.0,,0,2,97.75,0,1,0,0.08539220481494453,0,2016-07-04
1,273,2016,5,28,5,2,5,2,0.0,0,2,59,5,3,0,0,0,3,3,0,0,143.0,,0,0,91.81,0,0,0,0.18784536537747135,0,2016-07-04
1,283,2016,5,28,5,2,8,2,0.0,0,1,59,5,3,0,0,0,3,3,0,0,115.0,,0,2,117.0,0,0,0,0.19571267921120153,0,2016-07-04
0,0,2016,5,28,5,0,1,1,0.0,0,0,135,6,3,0,0,0,0,0,0,0,9.0,,0,2,135.0,0,1,0,0.3410976592396693,0,2016-07-04
1,188,2016,5,28,5,4,10,2,0.0,0,0,59,5,3,0,0,0,0,0,1,0,143.0,,0,2,90.1,0,0,0,0.11646949132327442,0,2016-07-04
1,224,2016,5,28,5,4,10,2,2.0,0,0,154,6,3,0,0,0,6,6,1,0,240.0,,0,2,170.93,0,0,1,0.506552077415668,0,2016-07-04
0,4,2016,5,28,5,0,1,1,0.0,0,0,135,1,0,1,0,7,0,0,0,0,,45.0,0,2,0.0,0,1,0,0.19457232221576581,0,2016-07-04
0,145,2016,5,28,5,0,0,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,28.0,,0,3,0.0,0,1,1,0.5049266123933244,0,2016-07-04
1,6,2016,5,28,5,0,4,2,0.0,0,0,34,5,3,0,0,0,3,3,0,0,96.0,,0,2,86.0,0,0,0,0.11098437892299506,0,2016-07-04
1,12,2016,5,28,5,0,5,2,0.0,0,0,76,3,1,0,0,0,0,0,0,0,250.0,,0,2,146.7,0,1,0,0.08690639868772657,0,2016-07-04
0,145,2016,5,28,5,0,0,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,28.0,,0,3,0.0,0,1,1,0.5049266123933244,0,2016-07-04
0,88,2016,5,28,5,2,5,2,0.0,0,0,15,6,3,0,0,0,3,3,0,0,9.0,,0,2,127.8,0,1,0,0.269896368078633,0,2016-07-04
1,169,2016,5,28,5,4,10,2,0.0,0,2,59,5,3,0,0,0,0,0,1,0,143.0,,0,0,114.2,0,1,0,0.06965209304983797,0,2016-07-04
0,138,2016,5,28,5,1,5,2,0.0,0,2,12,5,3,0,0,0,0,0,0,0,16.0,,0,2,102.25,0,0,0,0.28673121314065214,0,2016-07-04
1,120,2016,5,28,5,0,5,2,0.0,0,0,135,3,1,0,0,0,4,4,0,0,,,0,2,160.5,1,0,0,0.0666913784833059,0,2016-07-04
0,93,2016,5,28,5,0,4,2,0.0,0,3,124,3,1,0,0,0,0,0,0,0,14.0,,0,2,78.85,0,0,0,0.40388154826794315,0,2016-07-04
0,176,2016,5,28,5,2,6,2,0.0,0,3,123,6,3,0,0,0,0,0,0,0,9.0,,0,2,80.75,0,1,0,0.364871329352972,0,2016-07-04
0,108,2016,5,28,5,2,5,0,0.0,0,3,135,6,3,0,0,0,0,9,0,0,89.0,,0,2,77.53,0,0,1,0.6577887617379842,0,2016-07-04
1,126,2016,5,28,5,19,50,1,0.0,0,2,177,3,1,0,0,1,4,4,2,0,,,0,2,110.0,0,3,0,0.21415238598274378,0,2016-07-04
1,234,2016,5,28,5,2,8,2,2.0,0,2,135,5,3,0,1,0,2,2,0,0,196.0,,0,2,123.3,0,0,1,0.977001435834379,1,2016-07-04
0,156,2016,5,28,5,0,4,2,0.0,0,0,29,6,3,0,0,0,0,0,0,0,9.0,,0,2,114.83,1,1,0,0.026559553092899483,0,2016-07-04
0,149,2016,5,28,5,2,5,2,1.0,0,0,15,6,3,0,0,0,0,3,0,0,9.0,,0,2,122.04,0,0,0,0.391308922875957,0,2016-07-04
0,21,2016,5,28,5,0,5,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,9.0,,0,2,139.0,0,1,1,0.6322633162606233,0,2016-07-04
0,21,2016,5,28,5,0,5,2,0.0,0,3,59,6,3,0,0,0,0,0,0,0,9.0,,0,2,139.0,0,1,0,0.24886726588617444,0,2016-07-04
1,29,2016,5,28,5,0,1,2,0.0,0,0,169,6,3,0,0,0,2,2,0,0,241.0,,0,2,150.92,0,1,0,0.4017381602452448,0,2016-07-04
1,11,2016,5,28,5,1,5,2,0.0,0,2,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,196.0,0,0,0,0.3121353481329733,0,2016-07-04
0,141,2016,5,28,5,2,5,2,0.0,0,0,135,5,3,0,0,0,3,0,0,0,27.0,,0,3,82.45,0,1,1,0.516593244118614,0,2016-07-04
0,141,2016,5,28,5,2,5,2,0.0,0,0,135,5,3,0,0,0,3,0,0,0,27.0,,0,3,82.45,0,0,1,0.6294151489812659,0,2016-07-04
0,162,2016,5,28,5,0,4,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,9.0,,0,2,99.45,0,1,0,0.2542109828191408,0,2016-07-04
0,120,2016,5,28,5,2,5,2,0.0,0,0,56,3,1,0,0,0,1,1,0,0,,,0,2,78.57,0,1,0,0.07501355384698856,0,2016-07-04
0,120,2016,5,28,5,2,5,2,0.0,0,0,56,3,1,0,0,0,1,1,0,0,,,0,2,78.57,0,1,0,0.07501355384698856,0,2016-07-04
1,7,2016,5,28,5,0,2,3,0.0,0,0,135,6,3,1,0,1,4,4,1,0,240.0,,0,2,236.0,1,2,0,0.027059882606838403,0,2016-07-04
1,161,2016,5,28,5,2,6,2,0.0,0,2,51,5,3,0,0,0,0,0,0,0,339.0,,0,2,111.75,1,0,0,0.016294914665846236,0,2016-07-04
0,0,2016,5,28,5,0,1,1,0.0,0,0,162,6,3,0,0,0,0,0,0,0,9.0,,0,2,135.0,0,1,0,0.17586554508761593,0,2016-07-04
1,293,2016,5,28,5,0,4,2,0.0,0,2,56,6,3,0,0,0,3,3,0,0,242.0,,0,2,135.3,1,1,0,0.014874090312391173,0,2016-07-04
0,0,2016,5,28,5,0,1,2,1.0,0,0,133,6,3,0,0,0,0,6,0,0,9.0,,0,2,159.0,0,0,0,0.2624757518696527,0,2016-07-04
1,61,2016,5,28,5,0,2,2,2.0,0,0,169,3,1,0,0,0,2,2,0,0,,,0,2,190.0,0,1,0,0.26263292190063475,0,2016-07-04
0,160,2016,5,28,5,0,1,3,0.0,0,0,59,5,3,0,0,0,0,4,0,0,22.0,,0,2,96.9,0,1,0,0.05663372973122913,0,2016-07-04
0,45,2016,5,28,5,0,1,2,1.0,0,0,135,6,3,0,0,0,0,4,0,0,9.0,,0,2,134.1,0,1,1,0.5030606848551002,0,2016-07-04
0,113,2016,5,28,5,1,5,2,0.0,0,0,135,6,3,0,0,0,3,0,0,0,7.0,,0,2,92.94,0,0,1,0.7808608033884719,0,2016-07-04
0,151,2016,5,28,5,1,5,3,0.0,0,0,135,6,3,0,0,0,3,3,0,0,9.0,,0,2,137.13,0,1,1,0.6651846904776734,0,2016-07-04
1,8,2016,5,28,5,0,2,2,2.0,0,0,169,6,3,0,0,0,7,7,0,0,240.0,,0,3,224.0,0,0,0,0.3605907333849887,0,2016-07-04
1,8,2016,5,28,5,0,2,3,1.0,0,0,169,6,3,0,0,0,6,6,0,0,240.0,,0,3,219.0,0,0,0,0.3605907333849887,0,2016-07-04
0,104,2016,5,28,5,0,1,3,0.0,0,0,135,6,3,0,0,0,3,6,0,0,9.0,,0,2,146.7,0,3,1,0.6547072080134383,0,2016-07-04
0,113,2016,5,28,5,1,5,2,0.0,0,0,135,6,3,0,0,0,3,0,0,0,7.0,,0,2,92.94,0,1,1,0.5919064444535799,0,2016-07-04
0,113,2016,5,28,5,1,5,2,0.0,0,0,135,6,3,0,0,0,3,0,0,0,7.0,,0,2,92.94,0,2,1,0.5919064444535799,0,2016-07-04
1,0,2016,5,28,5,0,1,2,0.0,0,0,135,6,3,0,0,0,5,5,0,0,241.0,,0,2,122.43,1,1,0,0.028612214397181437,0,2016-07-04
0,88,2016,5,28,5,0,4,2,0.0,0,0,51,5,3,0,0,0,3,3,1,0,85.0,,0,2,87.3,0,0,0,0.1411839483458532,0,2016-07-04
1,182,2016,5,28,5,2,5,2,0.0,0,0,59,3,1,0,0,0,4,4,1,0,250.0,,0,2,99.46,0,2,0,0.08539220481494453,0,2016-07-04
1,0,2016,5,28,5,0,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,129.0,1,1,0,0.03219209537642837,0,2016-07-04
0,77,2016,5,28,5,0,2,2,0.0,0,3,11,6,3,0,0,0,0,0,0,0,9.0,,0,2,107.1,0,1,0,0.2542109828191408,0,2016-07-04
1,61,2016,5,28,5,0,2,2,0.0,0,0,169,3,1,0,0,0,5,5,1,0,,,0,2,192.0,1,1,0,0.025894104839112725,0,2016-07-04
0,0,2016,5,28,5,0,1,1,0.0,0,0,140,6,3,0,0,0,0,0,0,0,9.0,,0,2,135.0,0,1,0,0.17586554508761593,0,2016-07-04
0,169,2016,5,28,5,0,4,2,2.0,0,0,81,6,3,0,0,0,5,5,2,0,9.0,,0,2,167.45,0,2,0,0.32390579903181377,0,2016-07-04
1,61,2016,5,28,5,0,2,3,0.0,0,0,135,3,1,0,0,0,5,5,0,0,,,0,2,222.0,1,2,0,0.04956844185358914,0,2016-07-04
0,0,2016,5,28,5,0,1,1,0.0,0,0,135,2,0,0,0,0,0,0,0,0,227.0,,0,2,79.0,0,0,0,0.3005823746243587,0,2016-07-04
0,166,2016,5,28,5,0,5,2,0.0,0,3,76,6,3,0,0,0,0,0,0,0,9.0,,0,2,80.75,0,0,1,0.5134583613568238,0,2016-07-04
1,211,2016,5,28,5,0,3,2,1.0,0,0,135,6,3,0,0,0,4,4,1,0,240.0,,0,2,135.0,0,3,1,0.6106031186873692,1,2016-07-04
1,272,2016,5,28,5,2,5,2,0.0,0,2,59,5,3,0,0,0,4,4,0,0,2.0,,0,0,113.3,0,3,0,0.11447380247465999,0,2016-07-04
1,172,2016,5,28,5,2,5,2,0.0,0,0,135,5,3,0,0,0,3,3,0,0,156.0,,0,2,75.6,0,0,1,0.6112452679521265,1,2016-07-04
0,1,2016,5,28,5,0,1,1,0.0,0,0,56,6,3,0,0,0,0,0,0,0,7.0,,0,2,104.72,0,1,0,0.09457081437220748,0,2016-07-04
0,20,2016,5,28,5,0,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,9.0,,0,2,160.0,1,1,0,0.09165563904510012,0,2016-07-04
1,272,2016,5,28,5,2,5,1,0.0,0,2,59,5,3,0,0,0,0,0,0,0,2.0,,0,0,55.65,0,3,0,0.10650338282679178,0,2016-07-04
1,272,2016,5,28,5,2,5,2,0.0,0,2,59,5,3,0,0,0,4,4,0,0,2.0,,0,0,111.3,0,3,0,0.11447380247465999,0,2016-07-04
0,45,2016,5,28,5,0,1,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,42.0,,0,2,76.5,0,0,1,0.6288855453583512,0,2016-07-04
1,10,2016,5,28,5,0,3,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,240.0,,0,2,159.0,0,1,0,0.13316214014037125,0,2016-07-04
0,6,2016,5,28,5,0,1,1,0.0,0,0,51,5,3,0,0,0,0,0,0,0,83.0,,0,2,114.4,0,0,0,0.11300717741790463,0,2016-07-04
0,21,2016,5,28,5,0,1,1,0.0,0,0,56,2,0,0,0,0,0,0,0,0,,91.0,0,2,84.0,0,0,0,0.13006334184052584,0,2016-07-04
1,9,2016,5,28,5,0,3,2,0.0,0,2,51,6,3,0,0,0,0,0,0,0,241.0,,0,2,159.07,1,1,0,0.012146978895306741,0,2016-07-04
1,183,2016,5,28,6,2,5,2,0.0,0,2,59,5,3,0,0,0,3,3,0,0,40.0,,0,0,98.0,0,0,0,0.18784536537747135,0,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
1,317,2016,5,28,6,2,5,2,0.0,0,0,59,6,3,0,0,0,0,3,1,0,240.0,,0,2,102.71,0,3,0,0.0823744045845981,0,2016-07-05
1,12,2016,5,28,6,2,5,2,0.0,0,0,76,6,3,0,0,0,5,5,0,0,241.0,,0,2,150.79,0,1,0,0.14280875335260407,0,2016-07-05
0,151,2016,5,28,6,1,4,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,9.0,,0,2,120.7,0,1,0,0.269896368078633,0,2016-07-05
0,176,2016,5,28,6,0,4,2,1.0,0,0,72,3,1,0,0,0,0,2,0,0,14.0,,0,2,93.75,0,1,0,0.10165572140393457,0,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,162,2016,5,28,6,0,4,3,0.0,0,0,51,6,3,0,0,0,3,3,0,0,9.0,,0,2,130.05,0,1,0,0.269896368078633,0,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,6,2016,5,28,6,0,2,1,0.0,0,0,135,2,0,1,0,10,0,0,0,0,,40.0,0,2,67.0,1,1,0,0.01606739352981086,0,2016-07-05
0,96,2016,5,28,6,0,4,2,0.0,0,3,135,6,3,0,0,0,0,0,0,0,9.0,,0,2,103.5,0,0,1,0.8164679434533647,0,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
0,245,2016,5,28,6,2,4,1,0.0,0,0,135,5,3,0,0,0,0,0,0,1,19.0,,0,2,110.0,0,0,1,0.984108572943222,1,2016-07-05
1,232,2016,5,28,6,2,4,2,2.0,0,2,51,5,3,0,0,0,2,2,0,0,196.0,,0,2,135.3,1,0,0,0.01854964901202077,0,2016-07-05
